State,District,Date,Year,Month,Avg_rainfall,Agency_name
Nagaland,Kiphire,2019-09-11,2019,09,10.2962282,"IMD GRID MODEL"
Nagaland,Kiphire,2019-10-02,2019,10,31.22359022,"IMD GRID MODEL"
Nagaland,Kiphire,2019-10-04,2019,10,1.879362538,"IMD GRID MODEL"
Nagaland,Kiphire,2019-10-06,2019,10,2.066895419,"IMD GRID MODEL"
Nagaland,Kiphire,2019-10-17,2019,10,1.033595376,"IMD GRID MODEL"
Nagaland,Kiphire,2019-10-19,2019,10,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-03-24,2019,03,2.39144189,"IMD GRID MODEL"
Nagaland,Wokha,2019-03-28,2019,03,5.272777917,"IMD GRID MODEL"
Nagaland,Wokha,2019-03-29,2019,03,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-04-01,2019,04,2.82956961,"IMD GRID MODEL"
Nagaland,Wokha,2019-04-08,2019,04,9.145328099,"IMD GRID MODEL"
Nagaland,Wokha,2019-04-11,2019,04,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-04-13,2019,04,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-04-15,2019,04,2.276191088,"IMD GRID MODEL"
Nagaland,Wokha,2019-04-18,2019,04,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-04-20,2019,04,1.015491649,"IMD GRID MODEL"
Nagaland,Wokha,2019-04-29,2019,04,11.32211095,"IMD GRID MODEL"
Nagaland,Wokha,2019-05-01,2019,05,9.794108696,"IMD GRID MODEL"
Nagaland,Wokha,2019-05-14,2019,05,12.83665769,"IMD GRID MODEL"
Nagaland,Wokha,2019-05-17,2019,05,2.513475978,"IMD GRID MODEL"
Nagaland,Wokha,2019-05-30,2019,05,0.968115329,"IMD GRID MODEL"
Nagaland,Wokha,2019-05-31,2019,05,0.114848341,"IMD GRID MODEL"
Nagaland,Wokha,2019-06-04,2019,06,2.472229081,"IMD GRID MODEL"
Nagaland,Wokha,2019-06-09,2019,06,1.67385703,"IMD GRID MODEL"
Nagaland,Wokha,2019-06-10,2019,06,3.375879276,"IMD GRID MODEL"
Nagaland,Wokha,2019-06-11,2019,06,10.44285225,"IMD GRID MODEL"
Nagaland,Wokha,2019-06-13,2019,06,1.192451088,"IMD GRID MODEL"
Nagaland,Wokha,2019-06-15,2019,06,20.09441325,"IMD GRID MODEL"
Nagaland,Wokha,2019-06-16,2019,06,1.287111422,"IMD GRID MODEL"
Nagaland,Wokha,2019-06-20,2019,06,25.05319917,"IMD GRID MODEL"
Nagaland,Wokha,2019-06-22,2019,06,6.38943933,"IMD GRID MODEL"
Nagaland,Wokha,2019-06-23,2019,06,5.495069343,"IMD GRID MODEL"
Nagaland,Wokha,2019-06-25,2019,06,6.046061503,"IMD GRID MODEL"
Nagaland,Wokha,2019-07-04,2019,07,21.73992583,"IMD GRID MODEL"
Nagaland,Wokha,2019-07-06,2019,07,1.203115209,"IMD GRID MODEL"
Nagaland,Wokha,2019-07-22,2019,07,2.509164802,"IMD GRID MODEL"
Nagaland,Wokha,2019-08-01,2019,08,24.01750743,"IMD GRID MODEL"
Nagaland,Wokha,2019-08-04,2019,08,24.41346236,"IMD GRID MODEL"
Nagaland,Wokha,2019-08-05,2019,08,1.588348369,"IMD GRID MODEL"
Nagaland,Wokha,2019-08-08,2019,08,0.843137363,"IMD GRID MODEL"
Nagaland,Wokha,2019-08-10,2019,08,2.343765076,"IMD GRID MODEL"
Nagaland,Wokha,2019-08-14,2019,08,12.28015338,"IMD GRID MODEL"
Nagaland,Wokha,2019-08-20,2019,08,1.820442257,"IMD GRID MODEL"
Nagaland,Wokha,2019-08-25,2019,08,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-08-28,2019,08,6.69208239,"IMD GRID MODEL"
Nagaland,Wokha,2019-08-29,2019,08,4.75262292,"IMD GRID MODEL"
Nagaland,Wokha,2019-09-01,2019,09,2.203994579,"IMD GRID MODEL"
Nagaland,Wokha,2019-09-16,2019,09,11.76469501,"IMD GRID MODEL"
Nagaland,Wokha,2019-09-17,2019,09,6.313354587,"IMD GRID MODEL"
Nagaland,Wokha,2019-09-21,2019,09,1.45138782,"IMD GRID MODEL"
Nagaland,Wokha,2019-09-22,2019,09,3.69138179,"IMD GRID MODEL"
Nagaland,Wokha,2019-09-26,2019,09,9.110295436,"IMD GRID MODEL"
Nagaland,Wokha,2019-10-15,2019,10,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-10-22,2019,10,4.741702238,"IMD GRID MODEL"
Nagaland,Wokha,2019-10-24,2019,10,2.33351961,"IMD GRID MODEL"
Nagaland,Wokha,2019-11-03,2019,11,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-11-09,2019,11,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-11-11,2019,11,7.103383697,"IMD GRID MODEL"
Nagaland,Wokha,2019-11-13,2019,11,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-11-16,2019,11,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-11-23,2019,11,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-11-25,2019,11,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-12-02,2019,12,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-12-06,2019,12,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-12-07,2019,12,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-12-08,2019,12,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-12-12,2019,12,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-12-16,2019,12,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-12-20,2019,12,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-12-22,2019,12,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-12-25,2019,12,0,"IMD GRID MODEL"
Nagaland,Wokha,2019-12-28,2019,12,2.744948997,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-01-04,2019,01,0.537196137,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-01-06,2019,01,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-01-07,2019,01,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-01-14,2019,01,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-01-17,2019,01,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-01-18,2019,01,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-01-21,2019,01,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-01-22,2019,01,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-01-27,2019,01,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-02-02,2019,02,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-02-05,2019,02,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-02-07,2019,02,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-02-10,2019,02,1.436190941,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-02-20,2019,02,1.187632373,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-02-22,2019,02,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-02-25,2019,02,0.03414534,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-03-01,2019,03,10.02152926,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-03-04,2019,03,4.862015005,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-03-18,2019,03,0.528571767,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-03-21,2019,03,2.121194119,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-03-25,2019,03,0.022436335,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-04-03,2019,04,3.87926159,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-04-06,2019,04,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-04-11,2019,04,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-04-20,2019,04,1.137371071,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-05-01,2019,05,7.592043415,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-05-13,2019,05,0.247572765,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-05-14,2019,05,7.5359917,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-05-18,2019,05,1.067643219,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-05-30,2019,05,0.346246169,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-06-01,2019,06,1.376580391,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-06-03,2019,06,2.093031191,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-06-09,2019,06,0.221545047,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-06-13,2019,06,0.371045166,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-06-15,2019,06,25.1996086,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-06-17,2019,06,0.054229854,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-06-18,2019,06,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-06-21,2019,06,23.60006039,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-06-22,2019,06,8.243896564,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-07-02,2019,07,0.859634961,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-07-15,2019,07,4.127343384,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-07-16,2019,07,2.152326499,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-08-04,2019,08,33.04237839,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-08-11,2019,08,4.007674508,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-08-16,2019,08,1.336283374,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-08-18,2019,08,1.122465652,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-08-23,2019,08,0.986346508,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-08-25,2019,08,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-08-26,2019,08,0.143331396,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-08-29,2019,08,7.283951037,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-09-13,2019,09,8.894243482,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-09-14,2019,09,23.71905132,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-09-19,2019,09,0.485383004,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-09-22,2019,09,5.037034541,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-09-25,2019,09,14.06871528,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-09-28,2019,09,5.633797165,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-10-04,2019,10,1.880906361,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-10-07,2019,10,2.522218454,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-10-12,2019,10,1.20963025,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-10-15,2019,10,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-10-16,2019,10,3.918661631,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-10-17,2019,10,1.050032985,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-10-27,2019,10,64.42739516,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-11-12,2019,11,3.530997882,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-11-17,2019,11,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-11-18,2019,11,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-11-19,2019,11,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-11-23,2019,11,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-11-27,2019,11,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-12-01,2019,12,0.802388798,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-12-02,2019,12,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-12-05,2019,12,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-12-06,2019,12,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-12-08,2019,12,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-12-18,2019,12,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-12-23,2019,12,0,"IMD GRID MODEL"
Nagaland,Zunheboto,2019-12-29,2019,12,0,"IMD GRID MODEL"
Odisha,Anugul,2019-01-02,2019,01,0,"IMD GRID MODEL"
Odisha,Anugul,2019-01-05,2019,01,0,"IMD GRID MODEL"
Odisha,Anugul,2019-01-06,2019,01,0,"IMD GRID MODEL"
Odisha,Anugul,2019-01-15,2019,01,0,"IMD GRID MODEL"
Odisha,Anugul,2019-01-16,2019,01,0,"IMD GRID MODEL"
Odisha,Anugul,2019-01-18,2019,01,0,"IMD GRID MODEL"
Odisha,Anugul,2019-01-19,2019,01,0,"IMD GRID MODEL"
Odisha,Anugul,2019-01-21,2019,01,0,"IMD GRID MODEL"
Odisha,Anugul,2019-02-06,2019,02,0,"IMD GRID MODEL"
Odisha,Anugul,2019-02-12,2019,02,0,"IMD GRID MODEL"
Odisha,Anugul,2019-02-17,2019,02,0.188937977,"IMD GRID MODEL"
Odisha,Anugul,2019-02-28,2019,02,6.797469865,"IMD GRID MODEL"
Odisha,Anugul,2019-03-17,2019,03,0,"IMD GRID MODEL"
Odisha,Anugul,2019-03-22,2019,03,0,"IMD GRID MODEL"
Odisha,Anugul,2019-03-23,2019,03,0.52323287,"IMD GRID MODEL"
Odisha,Anugul,2019-03-26,2019,03,0,"IMD GRID MODEL"
Odisha,Anugul,2019-03-28,2019,03,0,"IMD GRID MODEL"
Odisha,Anugul,2019-04-05,2019,04,0.82895158,"IMD GRID MODEL"
Odisha,Anugul,2019-04-13,2019,04,0.873936967,"IMD GRID MODEL"
Odisha,Anugul,2019-04-22,2019,04,8.36570963,"IMD GRID MODEL"
Odisha,Anugul,2019-05-01,2019,05,0,"IMD GRID MODEL"
Odisha,Anugul,2019-05-06,2019,05,0.281429994,"IMD GRID MODEL"
Odisha,Anugul,2019-05-07,2019,05,0,"IMD GRID MODEL"
Odisha,Anugul,2019-05-15,2019,05,0,"IMD GRID MODEL"
Odisha,Anugul,2019-05-19,2019,05,0.202403333,"IMD GRID MODEL"
Odisha,Anugul,2019-05-20,2019,05,1.061258212,"IMD GRID MODEL"
Odisha,Anugul,2019-05-26,2019,05,0.260520432,"IMD GRID MODEL"
Odisha,Anugul,2019-05-27,2019,05,0,"IMD GRID MODEL"
Odisha,Anugul,2019-06-07,2019,06,0.701912538,"IMD GRID MODEL"
Odisha,Anugul,2019-06-08,2019,06,0.89478594,"IMD GRID MODEL"
Odisha,Anugul,2019-06-09,2019,06,3.564337838,"IMD GRID MODEL"
Odisha,Anugul,2019-06-14,2019,06,5.948165491,"IMD GRID MODEL"
Odisha,Anugul,2019-06-17,2019,06,0.523184797,"IMD GRID MODEL"
Odisha,Anugul,2019-06-23,2019,06,4.111891179,"IMD GRID MODEL"
Odisha,Anugul,2019-06-27,2019,06,0,"IMD GRID MODEL"
Odisha,Anugul,2019-06-29,2019,06,0.201787885,"IMD GRID MODEL"
Odisha,Anugul,2019-07-03,2019,07,5.402805125,"IMD GRID MODEL"
Odisha,Anugul,2019-07-11,2019,07,1.541267948,"IMD GRID MODEL"
Odisha,Anugul,2019-07-18,2019,07,14.14448893,"IMD GRID MODEL"
Odisha,Anugul,2019-07-19,2019,07,3.237695799,"IMD GRID MODEL"
Odisha,Anugul,2019-07-28,2019,07,11.51616902,"IMD GRID MODEL"
Odisha,Anugul,2019-08-07,2019,08,35.14049629,"IMD GRID MODEL"
Odisha,Anugul,2019-08-10,2019,08,5.469084772,"IMD GRID MODEL"
Odisha,Anugul,2019-08-18,2019,08,35.07670257,"IMD GRID MODEL"
Odisha,Anugul,2019-08-23,2019,08,2.727862761,"IMD GRID MODEL"
Odisha,Anugul,2019-08-25,2019,08,18.34786893,"IMD GRID MODEL"
Odisha,Anugul,2019-08-28,2019,08,0.799330527,"IMD GRID MODEL"
Odisha,Anugul,2019-08-30,2019,08,9.024333163,"IMD GRID MODEL"
Odisha,Anugul,2019-09-01,2019,09,2.271740222,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-04-12,2019,04,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-04-16,2019,04,1.829622143,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-04-19,2019,04,2.182181248,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-04-20,2019,04,2.539160753,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-04-22,2019,04,0.197676899,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-04-27,2019,04,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-04-28,2019,04,2.298536777,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-04-30,2019,04,68.15891053,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-05-05,2019,05,7.659959482,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-05-10,2019,05,25.74169651,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-05-17,2019,05,7.876474108,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-05-18,2019,05,11.23220018,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-05-21,2019,05,0.118717441,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-05-23,2019,05,8.452293032,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-06-12,2019,06,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-06-16,2019,06,1.427008572,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-06-17,2019,06,0.41051658,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-06-18,2019,06,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-06-24,2019,06,5.416973532,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-06-27,2019,06,12.41193374,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-07-01,2019,07,4.777108011,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-07-06,2019,07,1.974310183,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-07-09,2019,07,10.50652086,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-07-19,2019,07,0.346491844,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-07-20,2019,07,3.682599057,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-07-25,2019,07,9.414975948,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-07-30,2019,07,18.69306261,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-08-04,2019,08,12.32500956,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-08-07,2019,08,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-08-09,2019,08,1.115533131,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-08-11,2019,08,4.770303313,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-08-23,2019,08,6.818747512,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-08-26,2019,08,5.024333114,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-08-30,2019,08,11.53535426,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-09-21,2019,09,11.02691194,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-10-05,2019,10,8.621896777,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-10-08,2019,10,4.899055451,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-10-16,2019,10,3.62603361,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-10-19,2019,10,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-10-22,2019,10,6.503043146,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-10-23,2019,10,0.033436158,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-10-27,2019,10,29.92007206,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-11-03,2019,11,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-11-04,2019,11,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-11-08,2019,11,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-11-12,2019,11,0.840455586,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-11-10,2019,11,7.702492887,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-11-22,2019,11,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-11-23,2019,11,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-11-26,2019,11,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-11-27,2019,11,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-12-01,2019,12,8.453655709,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-12-07,2019,12,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-12-11,2019,12,0.444947048,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-12-14,2019,12,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-12-16,2019,12,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-12-19,2019,12,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-12-29,2019,12,0,"IMD GRID MODEL"
Nagaland,Mokokchung,2019-12-30,2019,12,0,"IMD GRID MODEL"
Nagaland,Mon,2019-01-05,2019,01,0,"IMD GRID MODEL"
Nagaland,Mon,2019-01-07,2019,01,0,"IMD GRID MODEL"
Nagaland,Mon,2019-01-11,2019,01,0,"IMD GRID MODEL"
Nagaland,Mon,2019-01-15,2019,01,0,"IMD GRID MODEL"
Nagaland,Mon,2019-01-26,2019,01,0,"IMD GRID MODEL"
Nagaland,Mon,2019-01-28,2019,01,0,"IMD GRID MODEL"
Nagaland,Mon,2019-02-10,2019,02,4.654423656,"IMD GRID MODEL"
Nagaland,Mon,2019-02-12,2019,02,0,"IMD GRID MODEL"
Nagaland,Mon,2019-02-16,2019,02,0,"IMD GRID MODEL"
Nagaland,Mon,2019-02-17,2019,02,5.326884336,"IMD GRID MODEL"
Nagaland,Mon,2019-02-15,2019,02,0,"IMD GRID MODEL"
Nagaland,Mon,2019-02-26,2019,02,0,"IMD GRID MODEL"
Nagaland,Mon,2019-02-27,2019,02,1.123732387,"IMD GRID MODEL"
Nagaland,Mon,2019-02-28,2019,02,1.319305458,"IMD GRID MODEL"
Nagaland,Mon,2019-03-16,2019,03,0,"IMD GRID MODEL"
Nagaland,Mon,2019-03-23,2019,03,8.221662451,"IMD GRID MODEL"
Nagaland,Mon,2019-03-30,2019,03,0,"IMD GRID MODEL"
Nagaland,Mon,2019-04-05,2019,04,6.939383482,"IMD GRID MODEL"
Nagaland,Mon,2019-04-15,2019,04,0.959556602,"IMD GRID MODEL"
Nagaland,Mon,2019-04-20,2019,04,2.045435456,"IMD GRID MODEL"
Nagaland,Mon,2019-04-25,2019,04,0,"IMD GRID MODEL"
Nagaland,Mon,2019-04-29,2019,04,13.10317134,"IMD GRID MODEL"
Nagaland,Mon,2019-05-04,2019,05,6.087397986,"IMD GRID MODEL"
Nagaland,Mon,2019-05-20,2019,05,17.92663841,"IMD GRID MODEL"
Nagaland,Mon,2019-05-23,2019,05,11.18812142,"IMD GRID MODEL"
Nagaland,Mon,2019-05-26,2019,05,27.52536622,"IMD GRID MODEL"
Nagaland,Mon,2019-05-31,2019,05,0,"IMD GRID MODEL"
Nagaland,Mon,2019-06-01,2019,06,3.425279578,"IMD GRID MODEL"
Nagaland,Mon,2019-06-06,2019,06,1.063490793,"IMD GRID MODEL"
Nagaland,Mon,2019-06-10,2019,06,20.9568162,"IMD GRID MODEL"
Nagaland,Mon,2019-06-11,2019,06,7.379256854,"IMD GRID MODEL"
Nagaland,Mon,2019-06-12,2019,06,0,"IMD GRID MODEL"
Nagaland,Mon,2019-06-27,2019,06,11.21376698,"IMD GRID MODEL"
Nagaland,Mon,2019-07-01,2019,07,6.812430634,"IMD GRID MODEL"
Nagaland,Mon,2019-07-06,2019,07,6.907476625,"IMD GRID MODEL"
Nagaland,Mon,2019-07-09,2019,07,27.15123992,"IMD GRID MODEL"
Nagaland,Mon,2019-07-12,2019,07,14.26984563,"IMD GRID MODEL"
Nagaland,Mon,2019-07-14,2019,07,2.366413847,"IMD GRID MODEL"
Nagaland,Mon,2019-07-17,2019,07,0.729378969,"IMD GRID MODEL"
Nagaland,Mon,2019-07-21,2019,07,19.27166715,"IMD GRID MODEL"
Nagaland,Mon,2019-07-23,2019,07,13.7666887,"IMD GRID MODEL"
Nagaland,Mon,2019-07-24,2019,07,3.779669679,"IMD GRID MODEL"
Nagaland,Mon,2019-07-25,2019,07,13.82787592,"IMD GRID MODEL"
Nagaland,Mon,2019-07-27,2019,07,5.932665191,"IMD GRID MODEL"
Nagaland,Mon,2019-08-01,2019,08,28.58301374,"IMD GRID MODEL"
Nagaland,Mon,2019-08-08,2019,08,0.002266168,"IMD GRID MODEL"
Nagaland,Mon,2019-08-10,2019,08,3.411380012,"IMD GRID MODEL"
Nagaland,Mon,2019-08-12,2019,08,0.057793751,"IMD GRID MODEL"
Nagaland,Mon,2019-08-21,2019,08,5.950921545,"IMD GRID MODEL"
Nagaland,Mon,2019-08-24,2019,08,12.36941369,"IMD GRID MODEL"
Nagaland,Mon,2019-09-02,2019,09,3.654792065,"IMD GRID MODEL"
Nagaland,Mon,2019-09-27,2019,09,23.08864738,"IMD GRID MODEL"
Nagaland,Mon,2019-09-28,2019,09,1.407435678,"IMD GRID MODEL"
Nagaland,Mon,2019-10-07,2019,10,7.523568604,"IMD GRID MODEL"
Nagaland,Mon,2019-10-10,2019,10,8.571002514,"IMD GRID MODEL"
Nagaland,Mon,2019-10-15,2019,10,0,"IMD GRID MODEL"
Nagaland,Mon,2019-10-23,2019,10,0.960328048,"IMD GRID MODEL"
Nagaland,Mon,2019-11-01,2019,11,0,"IMD GRID MODEL"
Nagaland,Mon,2019-11-07,2019,11,0,"IMD GRID MODEL"
Nagaland,Mon,2019-11-24,2019,11,0,"IMD GRID MODEL"
Nagaland,Mon,2019-11-26,2019,11,0,"IMD GRID MODEL"
Nagaland,Mon,2019-11-28,2019,11,0,"IMD GRID MODEL"
Nagaland,Mon,2019-11-30,2019,11,0,"IMD GRID MODEL"
Nagaland,Mon,2019-12-04,2019,12,0,"IMD GRID MODEL"
Nagaland,Mon,2019-12-06,2019,12,0,"IMD GRID MODEL"
Nagaland,Mon,2019-12-08,2019,12,0,"IMD GRID MODEL"
Nagaland,Mon,2019-12-09,2019,12,0,"IMD GRID MODEL"
Nagaland,Mon,2019-12-10,2019,12,0,"IMD GRID MODEL"
Nagaland,Mon,2019-12-13,2019,12,0,"IMD GRID MODEL"
Nagaland,Mon,2019-12-17,2019,12,0,"IMD GRID MODEL"
Nagaland,Mon,2019-12-24,2019,12,0,"IMD GRID MODEL"
Nagaland,Peren,2019-01-06,2019,01,0,"IMD GRID MODEL"
Nagaland,Peren,2019-01-07,2019,01,0,"IMD GRID MODEL"
Nagaland,Peren,2019-01-17,2019,01,0,"IMD GRID MODEL"
Nagaland,Peren,2019-01-21,2019,01,0,"IMD GRID MODEL"
Nagaland,Peren,2019-01-29,2019,01,0,"IMD GRID MODEL"
Nagaland,Peren,2019-02-03,2019,02,0,"IMD GRID MODEL"
Nagaland,Peren,2019-02-04,2019,02,0,"IMD GRID MODEL"
Nagaland,Peren,2019-02-07,2019,02,0,"IMD GRID MODEL"
Nagaland,Peren,2019-03-03,2019,03,0,"IMD GRID MODEL"
Nagaland,Peren,2019-03-09,2019,03,0,"IMD GRID MODEL"
Nagaland,Peren,2019-03-10,2019,03,0,"IMD GRID MODEL"
Nagaland,Peren,2019-03-17,2019,03,0.765153654,"IMD GRID MODEL"
Nagaland,Peren,2019-03-25,2019,03,0,"IMD GRID MODEL"
